"","Gene 1","Gene 2","T-value"
"234","ENSG00000165209","ENSG00000116191","4.8629123052075"
"235","ENSG00000166900","ENSG00000119535","19.1367553982176"
"236","ENSG00000166947","ENSG00000004939","24.2759373928815"
"237","ENSG00000166947","ENSG00000169877","21.4287114679661"
"238","ENSG00000166947","ENSG00000082146","7.95064307712183"
"239","ENSG00000166947","ENSG00000158578","3.71345131456985"
"240","ENSG00000167703","ENSG00000181444","16.1173176744763"
"241","ENSG00000169877","ENSG00000004939","33.6262435965651"
"242","ENSG00000169877","ENSG00000133742","23.1417024940235"
"243","ENSG00000169877","ENSG00000166947","21.4287114679661"
"244","ENSG00000169877","ENSG00000143416","8.71521539717716"
"245","ENSG00000169877","ENSG00000082146","8.20061573650536"
"246","ENSG00000170581","ENSG00000115415","10.9754675510863"
"247","ENSG00000170581","ENSG00000137959","6.12694243835782"
"248","ENSG00000170581","ENSG00000173193","4.20207100614004"
"249","ENSG00000170892","ENSG00000125505","22.0353886298511"
"250","ENSG00000173193","ENSG00000177409","9.85687260223467"
"251","ENSG00000173193","ENSG00000170581","4.20207100614004"
"252","ENSG00000177156","ENSG00000142405","20.3468654015677"
"253","ENSG00000177409","ENSG00000173193","9.85687260223467"
"254","ENSG00000177409","ENSG00000138496","8.38225435219648"
"255","ENSG00000177409","ENSG00000196116","2.22401811506361"
"256","ENSG00000177455","ENSG00000241106","15.5898643866686"
"257","ENSG00000177455","ENSG00000012124","10.2685553693815"
"258","ENSG00000177455","ENSG00000132185","5.57718979886502"
"259","ENSG00000177455","ENSG00000128218","3.51941625640728"
"260","ENSG00000179921","ENSG00000182578","23.4263950681033"
"261","ENSG00000180739","ENSG00000069702","5.3592993750495"
"262","ENSG00000180871","ENSG00000163464","5.96157769972851"
"263","ENSG00000181274","ENSG00000198736","17.6863901050116"
"264","ENSG00000181444","ENSG00000167703","16.1173176744763"
"265","ENSG00000182578","ENSG00000179921","23.4263950681033"
"266","ENSG00000182578","ENSG00000198951","1.30449591531416"
"267","ENSG00000183878","ENSG00000099725","1.76601614978409"
"268","ENSG00000184060","ENSG00000198951","1.87667610501099"
"269","ENSG00000184613","ENSG00000138795","8.08254529027707"
"270","ENSG00000185507","ENSG00000134326","8.86397015731497"
"271","ENSG00000185745","ENSG00000157601","25.9655284319076"
"272","ENSG00000185745","ENSG00000134321","23.3184203441322"
"273","ENSG00000185745","ENSG00000119917","17.8776044986651"
"274","ENSG00000185745","ENSG00000111335","2.40002063714557"
"275","ENSG00000186854","ENSG00000138795","5.83506621472538"
"276","ENSG00000187608","ENSG00000068079","1.97110862116975"
"277","ENSG00000196116","ENSG00000177409","2.22401811506361"
"278","ENSG00000197561","ENSG00000005381","4.44907320568599"
"279","ENSG00000198019","ENSG00000150337","5.16037670862159"
"280","ENSG00000198053","ENSG00000105520","24.4887643167087"
"281","ENSG00000198478","ENSG00000005961","13.7213052297282"
"282","ENSG00000198478","ENSG00000101162","8.5921137971047"
"283","ENSG00000198478","ENSG00000127920","2.29599042073012"
"284","ENSG00000198692","ENSG00000099725","15.1518854591788"
"285","ENSG00000198692","ENSG00000129824","15.0703019910073"
"286","ENSG00000198736","ENSG00000123405","23.7106983820473"
"287","ENSG00000198736","ENSG00000181274","17.6863901050116"
"288","ENSG00000198736","ENSG00000114268","15.5172655440991"
"289","ENSG00000198951","ENSG00000137486","4.37935786048086"
"290","ENSG00000198951","ENSG00000184060","1.87667610501099"
"291","ENSG00000198951","ENSG00000182578","1.30449591531416"
"292","ENSG00000204577","ENSG00000085514","115.465073213398"
"293","ENSG00000241106","ENSG00000177455","15.5898643866686"
"294","ENSG00000259207","ENSG00000005961","21.2884931392115"
"295","ENSG00000259207","ENSG00000082781","6.50347462703622"
"296","ENSG00000259207","ENSG00000095303","3.6577720411293"
